" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","41.4412127185"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"77","834","-89.4373266878","0.0000455214","0.9998708671","4.9037170221","28.6134561561","-5.0287214257","33.6421775818","-26.4905510704","27.2809402744","-53.7714913448","-55.9680104839","2.1965191391","5.1599688540","21.5634379961","0.5575334243","-10.2148014094","10.7723348336","0.3317946715","2.6580769472","2.1700972353","0.0000000000","0.0000000000"
"78","751","-89.4851941791","0.0000433937","0.9999142609","4.9322537983","28.6419929323","-4.4597016581","33.1016945904","-25.9215313029","28.2380411339","-54.1595724368","-56.4155057606","2.2559333238","6.5203060127","20.5636725625","1.1540625587","-9.2540664801","10.4081290388","0.3273948577","2.6994085230","3.4935026321","0.0000000000","0.0000000000"
"79","160","-89.6994524486","0.0000350248","0.9999492857","5.0599864227","28.7697255568","-5.0309413865","33.8006669433","-26.4927710313","27.8825507266","-54.3753217579","-56.5720228395","2.1967010816","5.6038349904","21.6709446450","0.6077710913","-10.8421884673","11.4499595586","0.3773333201","2.9418256062","2.2846760641","0.0000000000","0.0000000000"
"80","220","-90.0432761417","0.0000248345","0.9999741202","5.2649610208","28.9747001548","-4.8475986390","33.8222987938","-26.3094282838","28.1612678743","-54.4706961581","-56.6476337811","2.1769376230","6.8924244359","20.5367890905","0.7320543479","-10.6812023241","11.4132566720","0.3799637220","3.3279999778","3.1844607361","0.0000000000","0.0000000000"
"81","861","-91.2045339022","0.0000077755","0.9999818957","5.9572586938","29.6669978279","-3.5295006539","33.1964984818","-24.9913302986","29.3193290604","-54.3106593591","-56.5651021731","2.2544428140","8.2634912086","20.2813254177","0.7745124341","-9.2260394034","10.0005518375","0.2618780228","2.1157199791","5.8858932066","0.0000000000","0.0000000000"
"82","693","-91.2104490769","0.0000077296","0.9999896253","5.9607850958","29.6705242299","-3.8046253394","33.4751495693","-25.2664549842","29.0183077631","-54.2847627473","-56.4918126610","2.2070499137","7.7556342289","20.7789995464","0.4836739879","-10.1729003811","10.6565743690","0.3003573476","2.3863651233","5.0689117580","0.0000000000","0.0000000000"
"83","1064","-91.8549698363","0.0000040574","0.9999936827","6.3450238386","30.0547629727","-3.3332733228","33.3880362954","-24.7951029675","29.6093027704","-54.4044057380","-56.5993802466","2.1949745087","8.4013174388","20.1350546064","1.0729307251","-9.9658259596","11.0387566848","0.3577361455","2.2611692129","5.7824120805","0.0000000000","0.0000000000"
"84","70","-92.2374710007","0.0000027678","0.9999964504","6.5730564727","30.2827956068","-3.0996140773","33.3824096841","-24.5614437221","29.9443102728","-54.5057539949","-56.7006046449","2.1948506500","8.4473501154","20.8577064128","0.6392537446","-10.2464162393","10.8856699840","0.3176335461","2.7931892338","5.3365273355","0.0000000000","0.0000000000"
"85","1070","-93.0739875659","0.0000011990","0.9999976495","7.0717558066","30.7814949406","-2.4796215158","33.2611164564","-23.9414511605","28.9344390475","-52.8758902081","-55.1464385071","2.2705482990","7.0292398478","21.1239880332","0.7812111665","-9.5504014362","10.3316126027","0.2641537169","2.1081512579","4.6569348730","0.0000000000","0.0000000000"
"86","239","-93.3367529282","0.0000009220","0.9999985715","7.2284065133","30.9381456473","-2.2781335882","33.2162792355","-23.7399632330","30.7495128910","-54.4894761240","-56.7017313116","2.2122551876","9.4820651571","20.2979459777","0.9695017562","-9.6581406309","10.6276423871","0.3529863545","2.9524830392","6.1765957634","0.0000000000","0.0000000000"
"87","258","-93.4562313602","0.0000008181","0.9999993896","7.2996350064","31.0093741405","-2.2235661744","33.2329403149","-23.6853958191","30.0334933604","-53.7188891796","-55.9559094039","2.2370202243","7.7473459587","21.3409439180","0.9452034837","-9.7488194736","10.6940229573","0.3105647409","2.2457238536","5.1910573641","0.0000000000","0.0000000000"
"88","122","-94.2182274525","0.0000003819","0.9999997714","7.7539080710","31.4636472050","-2.2374009472","33.7010481522","-23.6992305920","29.5245928351","-53.2238234270","-55.4350404361","2.2112170091","7.6330715358","21.3354267459","0.5560945534","-10.3241473150","10.8802418684","0.3263812931","2.6697576517","4.6369325910","0.0000000000","0.0000000000"
"89","249","-94.7314938155","0.0000002286","1.0000000000","8.0598979389","31.7696370729","-1.7198597086","33.4894967816","-23.1816893534","31.3499721535","-54.5316615068","-56.6748685108","2.1432070040","9.6579312215","20.8729145072","0.8191264247","-10.5815153924","11.4006418171","0.4279839652","4.1794746741","5.0504725823","0.0000000000","0.0000000000"
